assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,None,0,0,False,True,0,0,0,0,48760,None,,0,0,0,0,0.0,655,248,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mathias,0.0,588,235,0,0,0,False,0.0,662,248,112,False,0.0,662,248,0,0,0,0,0,0,0,0,Joined Anderlecht,2024-08-16T11:51:35.999618Z,45,363,53,p48760,0,0,None,0,,48760.jpg,0.0,666,246,0,None,False,0,0,Jorgensen,0.0,697,236,False,None,0,0,u,4,94,None,0.0,639,245,0,0,0,4113,3,0.0,0.0,Zanka,0
1,2002-08-30,1,127,True,True,100,100,0,0.0,244858,4,,0,0,-5,5,71.5,290,176,None,,0,3,2.0,2.0,0,0.54,0.11,3.03,0.62,2.49,11.46,2.33,0.51,Fábio,2.0,177,75,14,2.84,2,False,36.3,279,142,314,False,142.2,306,139,443,0,0,0,0,0,0,0,,2025-01-02T08:00:08.994288Z,45,383,239,p244858,0,0,None,0,,244858.jpg,1.8,313,138,0,173,False,0,0.0,Freitas Gouveia Carvalho,0.5,273,82,False,None,3,0.61,a,4,94,2024-08-12,154.0,165,103,35,185819,482,280046,531,0.4,7.8,Carvalho,1
1,2001-12-20,1,143,True,True,0,0,2,0.1,444765,None,,0,0,1,-1,76.9,283,80,None,,1,2,0.0,0.0,0,0.44,0.02,1.24,0.06,0.80,33.58,1.72,0.04,Sepp,0.5,330,103,37,1.9,0,False,62.7,186,56,338,False,411.0,115,44,1756,0,0,0,0,0,0,0,Knee injury - Unknown return date,2025-02-15T18:30:08.884546Z,41,626,162,p444765,0,0,None,0,,444765.jpg,1.8,309,102,0,152,False,0,0.0,van den Berg,2.2,129,49,False,None,20,1.03,i,4,94,2024-08-22,138.0,180,35,37,631316,34,458947,8690,0.1,9.0,Van den Berg,1
0,None,0,5,False,True,0,0,0,0.0,591357,None,,0,0,-1,1,0.1,502,247,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Ryan,0.0,585,213,0,0.0,0,False,0.3,519,242,602,False,2.6,511,239,3,0,0,0,0,0,0,0,Loaned to Exeter City,2025-02-03T18:30:41.509945Z,44,554,333,p591357,0,0,None,0,,591357.jpg,1.0,460,213,0,241,False,0,0.0,Trevitt,0.1,550,204,False,None,0,0.0,u,4,94,2024-01-08,0.0,637,253,1,9155,0,9698,55,0.0,0.2,Trevitt,0
0,2005-11-20,0,0,True,True,0,0,0,0,626464,None,,0,0,-1,1,0.0,757,325,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gustavo,0.0,720,303,0,0,0,False,0.0,760,325,634,False,0.0,760,325,0,0,0,0,0,0,0,0,Back injury - Unknown return date,2024-09-12T15:00:06.996116Z,49,287,184,p626464,0,0,None,0,,626464.jpg,0.0,759,325,0,30,False,0,0,Nunes Fernandes Gomes,0.0,759,322,False,None,0,0,i,4,94,2024-08-28,0.0,750,324,0,446,1,497,3,0.0,0.0,G.Nunes,0
0,None,0,3,False,True,0,0,0,0.0,499717,None,,0,0,0,0,0.3,488,180,None,,0,2,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.14,3.15,0.0,Jayden,0.0,479,169,0,0.0,0,False,0.1,524,184,649,False,0.2,524,186,4,0,0,0,0,0,0,0,Loaned to Preston North End,2025-01-17T12:25:36.920912Z,40,675,193,p499717,0,0,None,0,,499717.jpg,1.0,441,151,0,241,False,0,0.0,Meghoma,0.0,578,200,False,None,0,0.0,u,4,94,2024-08-30,0.0,545,197,1,5922,0,5809,34,0.0,0.2,Meghoma,0
0,None,0,0,False,True,0,0,0,0,592662,None,,0,0,0,0,0.0,733,312,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tony,0.0,674,273,0,0,0,False,0.0,738,311,661,False,0.0,738,312,0,0,0,0,0,0,0,0,Loaned to Exeter City,2025-01-24T10:48:13.441165Z,45,475,301,p592662,0,0,None,0,,592662.jpg,0.0,740,313,0,241,False,0,0,Yogane,0.0,699,290,False,None,0,0,u,4,94,2024-07-19,0.0,720,307,0,2806,0,2530,10,0.0,0.0,Yogane,0
0,2001-05-08,0,27,True,True,None,None,0,0.0,220695,None,,0,0,0,0,15.5,416,222,None,,0,3,0.5,0.5,1,0.04,0.03,0.16,0.13,0.12,1.67,1.43,0.1,Paris,0.5,340,160,1,0.86,0,False,5.1,455,217,674,False,25.4,439,204,105,0,0,0,0,0,0,0,,None,45,379,237,p220695,0,0,None,0,,220695.jpg,1.0,462,215,0,241,False,0,0.0,Maghoma,0.0,706,293,False,None,0,0.0,a,4,94,2020-08-01,10.0,402,212,7,1723,22,1156,23,0.1,1.6,Maghoma,0
0,2005-10-09,0,0,True,True,None,None,0,0,622536,None,,0,0,0,0,0.0,616,238,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Benjamin,0.0,518,202,0,0,0,False,0.0,632,238,705,False,0.0,632,238,0,0,0,0,0,0,0,0,,None,40,719,231,p622536,0,0,None,0,,622536.jpg,0.0,637,236,0,241,False,0,0,Arthur,0.0,640,215,False,None,0,0,a,4,94,2024-03-08,0.0,583,229,0,2584,50,1208,66,0.0,0.0,Arthur,0
0,1973-10-09,0,0,True,True,None,None,0,0,100042830,None,,0,0,0,0,0.0,512,8,None,,0,5,6.2,6.2,4,0.00,0,0.00,0,0.00,0.00,0,0,Thomas,6.2,19,10,0,0,0,False,0.0,535,8,752,False,0.0,535,8,0,2,1,8,1,0,0,3,,None,8,777,13,man42831,0,0,None,0,,100042830.jpg,0.0,541,8,0,58,False,0,0,Frank,3.5,335,11,False,None,0,0,a,4,94,2018-10-16,0.0,470,8,33,23634,509,15376,2774,7.7,41.2,Frank,0
0,2004-07-10,0,16,True,True,None,None,0,0.0,607464,None,,0,0,0,0,24.9,384,130,None,,0,2,1.0,1.0,1,0.07,0.21,0.07,0.21,0.00,0.82,2.46,0.0,Michael,1.0,268,75,1,3.0,0,False,4.2,462,162,757,False,10.4,484,174,30,0,0,0,0,0,0,0,,None,45,482,79,p607464,0,0,None,0,,607464.jpg,1.0,475,165,0,106,False,0,0.0,Kayode,0.0,705,240,False,None,0,0.0,a,4,94,2025-01-24,6.0,424,154,4,861,39,297,45,0.2,0.9,Kayode,0
0,2006-04-21,0,0,True,True,None,None,0,0,535017,None,,0,0,0,0,0.0,590,53,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julian,0.0,490,59,0,0,0,False,0.0,606,70,759,False,0.0,606,70,0,0,0,0,0,0,0,0,,None,40,689,60,p535017,0,0,None,0,,535017.jpg,0.0,611,70,0,229,False,0,0,Eyestone,0.0,755,78,False,None,0,0,a,4,94,2024-08-08,0.0,556,38,0,288,14,92,9,0.0,0.0,Eyestone,0
0,2006-01-29,0,0,True,True,None,None,0,0,533710,None,,0,0,0,0,0.0,708,60,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Iwan,0.0,648,49,0,0,0,False,0.0,714,62,780,False,0.0,714,61,0,0,0,0,0,0,0,0,,None,45,446,72,p533710,0,0,None,0,,533710.jpg,0.0,717,65,0,244,False,0,0,Morgan,0.0,714,82,False,None,0,0,a,4,94,2024-07-19,0.0,696,62,0,938,231,130,68,0.0,0.0,Morgan,0
1,2002-01-01,0,124,True,True,100,100,1,0.15,535818,None,,0,0,-4,4,122.8,226,143,None,,0,3,0.8,0.3,0,1.59,0.24,3.06,0.46,1.47,11.19,1.67,0.22,Simon,0.8,306,152,13,1.94,2,False,43.8,254,127,113,False,141.8,307,140,602,0,0,0,0,0,0,0,,2024-09-29T22:30:06.392264Z,51,190,118,p535818,0,0,None,0,,535818.jpg,2.1,270,116,0,54,False,0,0.0,Adingra,0.3,323,98,False,None,6,0.9,a,5,36,2022-06-24,174.0,144,91,37,116534,66,154045,258,0.2,7.3,Adingra,0
0,None,0,0,False,True,0,0,0,0,475480,None,,0,0,0,0,0.0,684,276,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Benicio,0.0,617,231,0,0,0,False,0.0,689,275,114,False,0.0,689,276,0,0,0,0,0,0,0,0,Loaned to Port Vale,2024-08-10T12:17:28.055765Z,45,406,254,p475480,0,0,None,0,,475480.jpg,0.0,693,277,0,None,False,0,0,Baker-Boaitey,0.0,767,328,False,None,0,0,u,5,36,None,0.0,668,270,0,0,0,530,0,0.0,0.0,Baker-Boaitey,0
1,2004-01-03,4,311,True,True,100,100,7,0.35,535301,None,,0,0,0,0,247.0,125,88,None,,1,3,2.0,1.5,2,0.88,0.04,3.35,0.17,2.47,24.40,1.24,0.13,Carlos,2.0,186,81,22,1.11,2,False,74.2,142,82,115,False,334.4,162,63,1777,0,0,0,0,0,0,0,,2025-02-01T22:30:07.945590Z,50,232,148,p535301,0,0,None,0,,535301.jpg,2.5,206,87,1,38,False,0,0.0,Baleba,0.2,409,136,False,None,21,1.06,a,5,36,2023-08-29,160.0,160,101,58,62875,204,56761,241,0.4,11.6,Baleba,5
0,None,0,0,False,True,0,0,0,0,543158,None,,0,0,0,0,0.0,594,220,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Valentín,0.0,494,182,0,0,0,False,0.0,610,220,116,False,0.0,610,220,0,0,0,0,0,0,0,0,Loaned to Sevilla,2024-08-23T23:00:06.122778Z,40,694,210,p543158,0,0,None,0,,543158.jpg,0.0,615,218,0,None,False,0,0,Barco,2.1,132,51,False,None,0,0,u,5,36,None,0.0,560,210,0,34254,0,1990333,660,0.0,0.0,Barco,0
0,None,0,0,False,True,0,0,0,0,519324,None,,0,0,0,0,0.0,701,291,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Amario,0.0,640,249,0,0,0,False,0.0,707,290,118,False,0.0,707,291,0,0,0,0,0,0,0,0,Loaned to Blackburn Rovers,2024-08-31T06:29:40.845798Z,45,436,276,p519324,0,0,None,0,,519324.jpg,0.0,710,292,0,None,False,0,0,Cozier-Duberry,0.0,628,251,False,None,0,0,u,5,36,None,0.0,687,285,0,1560,0,13677,7,0.0,0.0,Cozier-Duberry,0
0,None,0,0,False,True,0,0,0,0,168090,None,,0,0,-1,1,0.0,751,322,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mahmoud,0.0,708,295,0,0,0,False,0.0,753,321,119,False,0.0,753,321,0,0,0,0,0,0,0,0,Transferred to Eintracht Frankfurt,2024-08-31T06:30:37.645175Z,49,253,159,p168090,0,0,None,0,,168090.jpg,0.0,753,322,0,None,False,0,0,Dahoud,0.0,702,291,False,None,0,0,u,5,36,None,0.0,742,319,0,380,0,2976,0,0.0,0.0,Dahoud,0
1,1991-11-21,0,188,True,True,0,0,4,0.23,83299,None,,0,0,-3,3,100.8,251,66,4,,0,2,0.0,0.0,0,0.64,0.04,1.33,0.08,0.69,27.48,1.59,0.04,Lewis,-0.8,784,259,30,1.73,0,False,51.2,225,69,120,False,332.2,164,62,1560,0,0,0,0,0,0,0,Rib Injury - Unknown return date,2025-02-10T09:30:07.007419Z,42,600,142,p83299,1,0,None,0,,83299.jpg,2.0,276,90,0,241,False,0,0.0,Dunk,2.6,115,43,False,None,17,0.98,i,5,36,2009-07-01,79.0,251,70,38,730561,30,951578,6686,-0.2,9.0,Dunk,4
1,1998-01-21,6,209,True,True,100,100,2,0.12,204214,2,,0,0,-1,1,390.2,65,12,2,,1,2,0.8,0.3,2,1.66,0.1,2.16,0.13,0.50,25.48,1.52,0.03,Pervis,0.8,304,87,25,1.49,0,False,78.5,129,31,122,False,301.2,178,65,1509,0,0,0,0,0,0,0,,2025-01-26T12:00:08.902967Z,49,261,31,p204214,0,0,None,0,,204214.jpg,2.1,268,88,0,62,False,0,0.0,Estupiñán,0.8,228,87,False,None,16,0.95,a,5,36,2022-07-16,92.0,235,62,42,387867,1100,344729,978,0.2,8.6,Estupiñan,3
0,None,0,21,False,True,0,0,0,0.0,243568,None,,0,0,0,0,11.9,426,224,None,,0,3,0.0,0.0,0,0.04,0.04,0.12,0.11,0.08,1.32,1.22,0.07,Billy,0.0,726,309,1,0.93,0,False,2.5,479,226,124,False,11.4,480,223,97,0,0,0,0,0,0,0,Transferred to Napoli,2024-08-31T06:42:09.507349Z,50,212,135,p243568,0,0,None,0,,243568.jpg,1.5,373,178,0,None,False,0,0.0,Gilmour,0.0,591,228,False,None,1,0.93,u,5,36,None,2.0,460,236,3,2640,0,16591,3,0.0,0.6,Gilmour,0
0,None,0,0,False,True,0,0,0,0,60307,None,,0,0,0,0,0.0,781,338,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pascal,0.0,773,336,0,0,0,False,0.0,781,338,125,False,0.0,781,338,0,0,0,0,0,0,0,0,Permanent transfer to Borussia Dortmund,2024-08-02T13:11:40.837259Z,65,40,21,p60307,0,0,None,0,,60307.jpg,0.0,779,338,0,None,False,0,0,Groß,0.0,637,259,False,None,0,0,u,5,36,None,0.0,781,338,0,0,0,8248,2,0.0,0.0,Gross,0
0,2005-04-11,5,182,True,True,100,100,5,0.42,532529,None,,0,0,-1,1,121.4,228,145,None,,1,3,3.5,3.0,1,0.76,0.06,1.64,0.13,0.88,18.91,1.59,0.07,Jack,3.5,107,41,16,1.34,2,False,41.1,262,132,126,False,185.2,264,119,1072,0,0,0,0,0,0,0,,2024-11-10T01:30:07.476316Z,49,284,183,p532529,0,0,None,0,,532529.jpg,2.9,150,64,0,241,False,0,0.0,Hinshelwood,0.1,537,196,False,None,13,1.09,a,5,36,2022-12-30,102.0,218,126,43,24548,77,24991,90,0.7,8.8,Hinshelwood,3
0,None,0,0,False,True,0,0,0,0,612855,None,,0,0,0,0,0.0,771,333,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ibrahim,0.0,737,315,0,0,0,False,0.0,772,333,127,False,0.0,772,333,0,0,0,0,0,0,0,0,Loaned to Feyenoord,2024-08-16T11:54:28.483822Z,50,239,152,p612855,0,0,None,0,,612855.jpg,0.0,770,333,0,None,False,0,0,Osman,0.0,754,318,False,None,0,0,u,5,36,None,0.0,766,332,0,0,0,1150,0,0.0,0.0,I.Osman,0
0,1998-02-07,0,103,True,True,0,0,1,0.1,223434,None,,0,0,-2,2,40.5,335,106,None,,0,2,0.0,0.0,0,0.23,0.02,0.28,0.02,0.05,15.26,1.53,0.0,Igor Julio,0.0,544,218,16,1.6,0,False,22.7,341,111,128,False,182.2,265,95,900,0,0,0,0,0,0,0,Hamstring injury - Expected back 01 Jun,2025-01-04T22:00:07.109334Z,43,581,127,p223434,0,0,None,0,,223434.jpg,1.4,380,123,0,30,False,0,0.0,dos Santos de Paulo,0.1,506,174,False,None,9,0.9,i,5,36,2023-07-26,4.0,439,161,17,13315,4,20358,54,0.0,4.0,Igor,4
6,2001-09-26,20,404,True,True,100,100,6,0.36,475168,None,,0,0,-1,1,323.8,88,5,None,,3,4,5.5,5.0,8,2.22,0.13,7.94,0.47,5.72,18.84,1.12,0.34,João Pedro,5.5,31,6,18,1.07,7,False,124.0,57,13,129,False,432.4,104,13,1518,0,0,0,0,0,0,0,,2025-01-09T16:30:08.389436Z,54,140,40,p475168,0,0,1,0,,475168.jpg,4.8,19,8,0,30,False,0,0.0,Junqueira de Jesus,11.6,30,7,False,None,18,1.07,a,5,36,2023-06-14,490.0,44,18,101,5034971,33633,5686860,9017,1.0,18.7,João Pedro,3
0,None,0,0,False,True,0,0,0,0,484658,None,,0,0,0,0,0.0,686,277,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kacper,0.0,619,232,0,0,0,False,0.0,691,276,130,False,0.0,691,277,0,0,0,0,0,0,0,0,Permanent transfer to Gaziantep FK,2024-07-22T09:03:00.342050Z,45,408,255,p484658,0,0,None,0,,484658.jpg,0.0,695,278,0,None,False,0,0,Kozłowski,0.0,784,339,False,None,0,0,u,5,36,None,0.0,670,271,0,0,0,96,0,0.0,0.0,Kozlowski,0
2,2000-09-30,1,99,True,True,100,100,2,0.24,232792,None,,0,0,-1,1,95.1,257,68,None,,1,2,3.2,2.7,2,0.53,0.06,0.91,0.1,0.38,12.91,1.52,0.04,Tariq,3.2,116,33,20,2.36,2,False,33.6,291,90,131,False,192.0,258,93,762,0,0,0,0,0,0,0,,2025-01-12T22:30:08.674166Z,44,520,103,p232792,0,0,None,0,,232792.jpg,3.1,124,33,0,81,False,0,0.0,Lamptey,0.4,283,104,False,None,9,1.06,a,5,36,2020-01-31,48.0,294,92,40,86855,897,70581,694,0.7,9.1,Lamptey,0
0,1994-07-20,0,9,True,True,100,100,0,0.0,109345,None,,0,0,0,0,5.0,450,229,None,,0,3,0.2,-0.3,1,0.02,0.08,0.09,0.34,0.07,0.45,1.69,0.26,Solly,0.2,407,193,0,0.0,0,False,1.6,502,234,132,False,7.4,491,229,24,0,0,0,0,0,0,0,,2025-01-26T12:00:08.941531Z,65,41,22,p109345,0,0,None,0,,109345.jpg,0.7,522,245,0,241,False,0,0.0,March,0.0,633,255,False,None,0,0.0,a,5,36,2012-07-01,4.0,446,229,2,5631,167,5048,146,0.0,0.3,March,1
0,None,0,0,False,True,0,0,0,0,550141,None,,0,0,0,0,0.0,715,302,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Adrian,0.0,655,261,0,0,0,False,0.0,721,301,133,False,0.0,721,302,0,0,0,0,0,0,0,0,Has joined Vitesse Arnhem on loan for the rest of the season,2024-08-29T11:08:43.963582Z,45,453,288,p550141,0,0,None,0,,550141.jpg,0.0,724,303,0,None,False,0,0,Mazilu,0.0,694,287,False,None,0,0,u,5,36,None,0.0,703,297,0,720,0,4100,3,0.0,0.0,Mazilu,0
0,1986-01-04,0,24,True,True,0,0,1,0.53,15157,None,,0,0,0,0,66.3,298,180,None,,0,3,0.0,0.0,0,0.15,0.08,0.31,0.17,0.16,1.98,1.05,0.09,James,0.0,721,304,1,0.53,0,False,10.7,403,197,134,False,28.6,433,200,169,0,0,0,0,0,0,0,Hamstring injury - Unknown return date,2024-08-31T21:00:04.655035Z,50,191,119,p15157,0,0,None,0,,15157.jpg,1.7,335,153,0,241,False,0,0.0,Milner,0.0,584,224,False,None,3,1.6,i,5,36,2023-07-01,12.0,395,210,5,4767,8,10768,13,0.0,1.0,Milner,1
4,2004-07-22,6,287,True,True,100,100,3,0.25,592031,5,,0,0,-5,5,299.3,96,73,None,,2,3,6.2,5.7,2,3.51,0.29,6.73,0.55,3.22,15.75,1.29,0.26,Yankuba,6.2,20,4,19,1.56,5,False,108.6,77,53,135,False,382.8,131,50,1099,0,0,0,0,0,0,0,,2025-01-12T22:30:08.694313Z,50,238,151,p592031,0,0,None,0,,592031.jpg,3.3,110,49,0,78,False,0,0.0,Minteh,1.5,164,55,False,None,11,0.9,a,5,36,2024-07-01,402.0,55,35,72,416070,10921,383243,4996,1.2,14.4,Minteh,6
4,1997-05-20,12,415,True,True,100,100,6,0.25,451340,None,,1,-1,0,0,486.9,44,36,None,,1,3,5.2,4.7,2,3.54,0.15,10.41,0.44,6.87,31.02,1.3,0.29,Mitoma,5.2,37,11,30,1.26,7,False,165.6,19,13,136,False,509.0,59,18,2145,0,0,0,0,0,0,0,,2024-12-03T12:30:08.039613Z,65,45,25,p451340,0,0,None,0,,451340.jpg,4.3,39,18,0,108,False,0,0.0,Kaoru,10.3,34,8,False,None,24,1.01,a,5,36,2021-08-09,659.0,18,9,115,2774705,34063,2075735,22514,0.8,17.7,Mitoma,0
0,None,0,17,False,True,0,0,0,0.0,243505,None,,0,0,-1,1,36.0,347,194,None,,0,3,0.0,0.0,0,0.53,5.3,0.53,5.3,0.00,0.26,2.6,0.0,Jakub,0.0,568,197,0,0.0,0,False,5.4,449,214,137,False,15.8,466,216,9,0,0,0,0,0,0,0,Loaned to Feyenoord,2025-01-22T10:15:11.772489Z,44,523,313,p243505,0,0,None,0,,243505.jpg,1.0,454,208,0,172,False,0,0.0,Moder,0.5,274,83,False,None,0,0.0,u,5,36,2020-10-05,2.0,455,232,4,173459,0,169813,582,0.0,0.9,Moder,0
0,None,0,0,False,True,0,0,0,0,574402,None,,0,0,0,0,0.0,724,64,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mark,0.0,663,52,0,0,0,False,0.0,729,65,138,False,0.0,729,64,0,0,0,0,0,0,0,0,Season long to Portsmouth,2024-08-30T10:16:16.061223Z,45,464,76,p574402,0,0,None,0,,574402.jpg,0.0,731,67,0,None,False,0,0,O’Mahony,0.2,378,58,False,None,0,0,u,5,36,None,0.0,711,65,0,31158,0,73210,90,0.0,0.0,O’Mahony,0
0,None,0,0,False,True,0,0,0,0,445548,None,,0,0,0,0,0.0,568,201,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Odeluga,0.0,464,159,0,0,0,False,0.0,585,202,139,False,0.0,585,202,0,0,0,0,0,0,0,0,Loaned to Blackpool,2024-08-31T06:26:46.238644Z,40,659,182,p445548,0,0,None,0,,445548.jpg,0.0,589,199,0,None,False,0,0,Offiah,0.1,539,190,False,None,0,0,u,5,36,None,0.0,531,188,0,2639,0,13567,15,0.0,0.0,Offiah,0
0,None,0,0,False,True,0,0,0,0,491598,None,,0,0,-1,1,0.0,646,252,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cameron,0.0,572,200,0,0,0,False,0.0,652,250,140,False,0.0,652,251,0,0,0,0,0,0,0,0,Loaned to ADO Den Haag,2025-02-03T10:22:59.975748Z,44,537,316,p491598,0,0,None,0,,491598.jpg,0.0,657,253,0,13,False,0,0,Peupion,0.1,542,198,False,None,0,0,u,5,36,2022-08-23,0.0,627,243,0,10268,0,11714,79,0.0,0.0,Peupion,0
0,None,0,3,False,True,0,0,0,0.0,441192,None,,0,0,-1,1,0.8,482,240,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Jeremy,0.0,715,300,0,0.0,0,False,0.1,527,245,141,False,0.2,527,246,8,0,0,0,0,0,0,0,Loaned to Burnley,2024-08-31T06:27:42.007071Z,49,273,174,p441192,0,0,None,0,,441192.jpg,1.0,488,230,0,None,False,0,0.0,Sarmiento Morante,0.0,708,295,False,None,0,0.0,u,5,36,None,0.0,746,322,1,354,0,2959,2,0.0,0.2,Sarmiento,0
0,1990-08-18,1,46,True,True,0,0,1,0.5,49262,None,,0,0,-4,4,0.0,619,58,None,,0,1,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,1.88,0.94,0.0,Jason,0.0,522,65,1,0.5,0,False,4.1,464,36,142,False,40.4,411,36,180,0,0,0,0,0,0,0,Shoulder injury - Unknown return date,2025-01-24T16:00:08.785970Z,41,619,39,p49262,0,0,None,0,,49262.jpg,4.5,30,2,0,241,False,3,1.5,Steele,0.8,233,31,False,None,2,1.0,i,5,36,2018-07-01,0.0,587,44,9,298096,20,340067,735,0.0,2.2,Steele,0
0,None,0,0,False,True,0,0,0,0,450434,None,,0,0,0,0,0.0,778,82,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Deniz,0.0,762,77,0,0,0,False,0.0,778,82,143,False,0.0,778,82,0,0,0,0,0,0,0,0,Transferred to Stuttgart,2024-08-10T12:18:55.962223Z,55,117,32,p450434,0,0,None,0,,450434.jpg,0.0,776,82,0,None,False,0,0,Undav,0.0,744,85,False,None,0,0,u,5,36,None,0.0,777,82,0,0,0,1470,0,0.0,0.0,Undav,0
1,2000-06-08,5,320,True,True,100,100,6,0.25,469142,None,,0,0,0,0,208.5,147,30,None,,1,2,3.2,2.7,1,1.09,0.05,2.17,0.1,1.08,31.09,1.3,0.05,Jan Paul,3.2,117,34,31,1.3,0,False,86.3,114,23,144,False,527.0,53,18,2150,0,0,0,0,0,0,0,,2024-09-29T22:30:06.452903Z,45,405,69,p469142,0,0,None,0,,469142.jpg,2.7,168,48,0,152,False,0,0.0,van Hecke,1.0,210,78,False,None,24,1.0,a,5,36,2020-09-10,127.0,189,42,67,252721,1203,194867,1690,0.7,14.9,Van Hecke,5
0,1992-01-15,7,247,True,True,50,50,6,0.33,111478,None,,0,0,-1,1,143.8,200,49,None,,1,2,0.6,0.3,0,1.29,0.07,1.76,0.1,0.47,23.78,1.3,0.03,Joël,1.2,244,66,23,1.26,0,False,47.4,240,76,145,False,269.2,193,71,1642,0,0,0,0,0,0,0,Knock - 50% chance of playing,2025-02-22T21:30:09.237196Z,44,495,86,p111478,0,0,None,0,,111478.jpg,3.1,123,32,0,152,False,0,0.0,Veltman,1.6,163,63,False,None,19,1.04,d,5,36,2020-07-29,59.0,280,83,58,643114,11,616012,4568,0.3,13.2,Veltman,4
1,2002-08-18,5,292,True,True,100,100,6,0.24,489639,None,,0,0,0,0,10.0,438,13,None,,1,1,4.5,4.0,3,0.01,0.0,0.01,0.0,0.00,36.72,1.47,0.0,Bart,4.5,58,5,38,1.52,0,False,61.6,190,6,146,False,605.6,27,7,2250,0,0,0,0,0,0,0,,2024-08-12T14:30:04.523944Z,45,411,17,p489639,0,0,None,0,,489639.jpg,3.2,118,17,0,152,False,65,2.6,Verbruggen,3.0,108,16,False,None,25,1.0,a,5,36,2023-07-03,0.0,671,68,80,670029,6206,429568,2922,1.0,17.8,Verbruggen,4
0,1995-01-04,0,105,True,True,100,100,3,0.62,110735,None,,0,0,-2,2,17.7,406,141,None,,0,2,3.5,3.0,2,0.10,0.02,0.12,0.02,0.02,6.54,1.35,0.0,Adam,3.5,106,27,5,1.03,0,False,16.2,374,125,147,False,122.2,325,118,435,0,0,0,0,0,0,0,,2024-12-23T14:30:07.986462Z,43,568,117,p110735,0,0,None,0,,110735.jpg,2.6,177,50,0,241,False,0,0.0,Webster,0.1,458,160,False,None,6,1.24,a,5,36,2019-08-03,23.0,358,119,23,10300,654,12329,245,0.8,5.3,Webster,0
